source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,COUNTYFP,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16051051015,051015,ririe Voting District,54715379.2786064,16051051015,16019,Bonneville,019,69983.48145546357,10,0.0012790458985784087,0.12790458985784087
16051051015,051015,ririe Voting District,54715379.2786064,16051051015,16051,Jefferson,051,54549436.28144735,97,0.9969671598854487,99.69671598854487
16051051015,051015,ririe Voting District,54715379.2786064,16051051015,16065,Madison,065,95959.51570345683,7,0.0017537942159705873,0.17537942159705872
16051051016,051016,roberts Voting District,429428964.6489978,16051051016,16019,Bonneville,019,24724.871433438166,7,5.75761615280132e-05,0.00575761615280132
16051051016,051016,roberts Voting District,429428964.6489978,16051051016,16051,Jefferson,051,429404239.77756137,185,0.9999424238384651,99.99424238384651
16051051017,051017,terreton Voting District,958184901.5230634,16051051017,16011,Bingham,011,72394.97898460363,4,7.555428902034425e-05,0.007555428902034426
16051051017,051017,terreton Voting District,958184901.5230634,16051051017,16019,Bonneville,019,43595.758038504806,4,4.5498272796000074e-05,0.004549827279600007
16051051017,051017,terreton Voting District,958184901.5230634,16051051017,16023,Butte,023,28696.7016544637,7,2.994902300051842e-05,0.0029949023000518417
16051051017,051017,terreton Voting District,958184901.5230634,16051051017,16051,Jefferson,051,958040214.0843905,146,0.999848998415188,99.98489984151881
16053053001,053001,courthouse Voting District,2155520.9295524904,16053053001,16053,Jerome,053,2155520.9295525467,68,1.0000000000000262,100.00000000000261
16053053002,053002,canyonside Voting District,73012185.39925003,16053053002,16047,Gooding,047,523.9552671185738,3,7.1762715258206175e-06,0.0007176271525820618
16053053002,053002,canyonside Voting District,73012185.39925003,16053053002,16053,Jerome,053,72975039.10464044,75,0.9994912315744767,99.94912315744767
16053053002,053002,canyonside Voting District,73012185.39925003,16053053002,16083,Twin Falls,083,36622.33934047601,2,0.0005015921539701261,0.05015921539701261
16053053003,053003,bishop Voting District,1574717.0643141742,16053053003,16053,Jerome,053,1574717.0643143433,52,1.0000000000001072,100.00000000001073
16053053004,053004,eden Voting District,250637097.35480243,16053053004,16053,Jerome,053,250609231.49333134,238,0.999888819884346,99.9888819884346
16053053004,053004,eden Voting District,250637097.35480243,16053053004,16083,Twin Falls,083,27865.861468190116,6,0.00011118011564243079,0.011118011564243078
16053053005,053005,falls city Voting District,190662691.9212142,16053053005,16053,Jerome,053,190607728.62619725,134,0.9997117249606459,99.97117249606458
16053053005,053005,falls city Voting District,190662691.9212142,16053053005,16083,Twin Falls,083,54963.29502212171,5,0.0002882750393812424,0.028827503938124242
16053053006,053006,grandview Voting District,207243257.45229396,16053053006,16053,Jerome,053,207234360.27500868,73,0.9999570689179728,99.99570689179727
16053053006,053006,grandview Voting District,207243257.45229396,16053053006,16063,Lincoln,063,8897.177285286492,5,4.2931082027286526e-05,0.004293108202728653
16053053007,053007,hazelton Voting District,669798020.3739102,16053053007,16031,Cassia,031,8604.351674516443,2,1.284618857146386e-05,0.0012846188571463862
16053053007,053007,hazelton Voting District,669798020.3739102,16053053007,16053,Jerome,053,669712863.4117748,417,0.9998728617291406,99.98728617291405
16053053007,053007,hazelton Voting District,669798020.3739102,16053053007,16063,Lincoln,063,61392.92255930456,10,9.165885937529702e-05,0.009165885937529702
16053053007,053007,hazelton Voting District,669798020.3739102,16053053007,16067,Minidoka,067,6889.244907333339,10,1.0285555791113662e-05,0.0010285555791113663
16053053007,053007,hazelton Voting District,669798020.3739102,16053053007,16083,Twin Falls,083,8270.442995488438,3,1.2347667123398662e-05,0.0012347667123398661
16053053008,053008,northeast Voting District,16847005.18583644,16053053008,16053,Jerome,053,16847005.185836785,9,1.0000000000000204,100.00000000000205
16053053009,053009,northwest Voting District,20750324.966275148,16053053009,16047,Gooding,047,1.0096423083357364,2,4.8656698628897446e-08,4.865669862889745e-06
16053053009,053009,northwest Voting District,20750324.966275148,16053053009,16053,Jerome,053,20750323.956632458,50,0.999999951343283,99.9999951343283
16053053010,053010,shepherd Voting District,70179734.57199422,16053053010,16047,Gooding,047,1.2752362989743333,5,1.8171004874151044e-08,1.8171004874151043e-06
16053053010,053010,shepherd Voting District,70179734.57199422,16053053010,16053,Jerome,053,70179733.29675831,70,0.9999999818290007,99.99999818290007
16053053011,053011,southeast Voting District,8358815.717710734,16053053011,16053,Jerome,053,8358815.717710916,7,1.0000000000000218,100.00000000000217
16053053012,053012,southwest Voting District,48501535.54649901,16053053012,16047,Gooding,047,137772.24939987765,2,0.0028405750013377152,0.2840575001337715
16053053012,053012,southwest Voting District,48501535.54649901,16053053012,16053,Jerome,053,48363763.297099315,108,0.9971594249986662,99.71594249986661
16055055001,055001,Voting District 055001,181675869.28333622,16055055001,16017,Bonner,017,157790.7760716419,9,0.0008685290825583235,0.08685290825583235
16055055001,055001,Voting District 055001,181675869.28333622,16055055001,16055,Kootenai,055,181447847.47511554,185,0.9987448976624129,99.8744897662413
16055055002,055002,Voting District 055002,212510350.6887463,16055055002,16017,Bonner,017,29371.668119710655,3,0.00013821288245262898,0.013821288245262898
16055055002,055002,Voting District 055002,212510350.6887463,16055055002,16055,Kootenai,055,212480979.02062413,133,0.9998617871175358,99.98617871175358
16055055003,055003,Voting District 055003,437412044.6409009,16055055003,16017,Bonner,017,577068.6263949707,13,0.0013192792321682011,0.13192792321682012
16055055003,055003,Voting District 055003,437412044.6409009,16055055003,16055,Kootenai,055,431364211.44378436,253,0.9861736015932492,98.61736015932492
16055055003,055003,Voting District 055003,437412044.6409009,16055055003,16079,Shoshone,079,5470764.570726181,17,0.012507119174593092,1.2507119174593093
16055055004,055004,Voting District 055004,96180296.07251646,16055055004,16055,Kootenai,055,95978169.89718564,140,0.9978984658647919,99.78984658647919
16055055005,055005,Voting District 055005,100421501.74403441,16055055005,16055,Kootenai,055,100421501.74403143,74,0.9999999999999704,99.99999999999703
16055055006,055006,Voting District 055006,11561565.615189945,16055055006,16055,Kootenai,055,11561565.615191286,137,1.000000000000116,100.0000000000116
16055055007,055007,Voting District 055007,73373066.3879077,16055055007,16055,Kootenai,055,73373066.38790971,49,1.0000000000000273,100.00000000000273
16055055008,055008,Voting District 055008,46333810.60082457,16055055008,16055,Kootenai,055,46333810.60082367,69,0.9999999999999806,99.99999999999805
16055055009,055009,Voting District 055009,4038953.852053782,16055055009,16055,Kootenai,055,4038953.8520532995,40,0.9999999999998805,99.99999999998805
16055055010,055010,Voting District 055010,2729983.834008777,16055055010,16055,Kootenai,055,2729983.8340091715,33,1.0000000000001446,100.00000000001445
16055055011,055011,Voting District 055011,6576053.4949916275,16055055011,16055,Kootenai,055,6576053.494993004,56,1.0000000000002094,100.00000000002093
16055055012,055012,Voting District 055012,21391688.34534812,16055055012,16055,Kootenai,055,21391688.34534747,58,0.9999999999999697,99.99999999999697
16055055013,055013,Voting District 055013,81008230.79714066,16055055013,16055,Kootenai,055,81008230.79713894,150,0.9999999999999788,99.99999999999788
16055055014,055014,Voting District 055014,28818117.563048925,16055055014,16055,Kootenai,055,28817536.79029256,117,0.9999798469572104,99.99798469572104
16055055015,055015,Voting District 055015,3415474.1481719282,16055055015,16055,Kootenai,055,3415474.14817232,77,1.0000000000001146,100.00000000001145
16055055016,055016,Voting District 055016,3218558.44085577,16055055016,16055,Kootenai,055,3218558.440855601,104,0.9999999999999475,99.99999999999474
16055055017,055017,Voting District 055017,11324752.922652852,16055055017,16055,Kootenai,055,11324752.922651455,66,0.9999999999998767,99.99999999998766
16055055018,055018,Voting District 055018,11406611.479721872,16055055018,16055,Kootenai,055,11406611.479721487,12,0.9999999999999662,99.99999999999662
16055055019,055019,Voting District 055019,6252265.957590324,16055055019,16055,Kootenai,055,6252265.957590031,27,0.9999999999999533,99.99999999999532
16055055020,055020,Voting District 055020,3119191.035371931,16055055020,16055,Kootenai,055,3119191.0353728076,57,1.000000000000281,100.00000000002811
16055055021,055021,Voting District 055021,6664440.386825403,16055055021,16055,Kootenai,055,6664440.386826719,39,1.0000000000001974,100.00000000001974
16055055022,055022,Voting District 055022,1755123.1656579436,16055055022,16055,Kootenai,055,1755123.165658433,18,1.0000000000002789,100.00000000002788
16055055023,055023,Voting District 055023,3345675.5000989693,16055055023,16055,Kootenai,055,3345675.500098679,31,0.9999999999999133,99.99999999999133
16055055024,055024,Voting District 055024,4457680.163404294,16055055024,16055,Kootenai,055,4457680.163404848,53,1.0000000000001243,100.00000000001243
16055055025,055025,Voting District 055025,5145802.424016833,16055055025,16055,Kootenai,055,5145802.424018305,103,1.000000000000286,100.00000000002859
16055055026,055026,Voting District 055026,2632931.481267136,16055055026,16055,Kootenai,055,2632931.481266585,49,0.9999999999997907,99.99999999997907
16055055027,055027,Voting District 055027,4901335.14003062,16055055027,16055,Kootenai,055,4901335.140032375,81,1.0000000000003582,100.00000000003581
16055055028,055028,Voting District 055028,5177000.2011553785,16055055028,16055,Kootenai,055,5177000.2011554865,56,1.0000000000000209,100.00000000000209
16055055029,055029,Voting District 055029,4240784.6366009675,16055055029,16055,Kootenai,055,4240784.636600315,37,0.999999999999846,99.9999999999846
16055055030,055030,Voting District 055030,1663511.1368766304,16055055030,16055,Kootenai,055,1663511.1368765088,21,0.999999999999927,99.9999999999927
16055055031,055031,Voting District 055031,1281309.1167184485,16055055031,16055,Kootenai,055,1281309.1167192056,39,1.0000000000005909,100.00000000005909
16055055032,055032,Voting District 055032,1323494.445228804,16055055032,16055,Kootenai,055,1323494.4452282486,63,0.9999999999995804,99.99999999995805
16055055033,055033,Voting District 055033,1074021.7493507422,16055055033,16055,Kootenai,055,1074021.7493503662,33,0.99999999999965,99.999999999965
16055055034,055034,Voting District 055034,31837171.936149128,16055055034,16055,Kootenai,055,31837171.93614894,77,0.9999999999999941,99.99999999999942
16055055035,055035,Voting District 055035,2135324.2324061817,16055055035,16055,Kootenai,055,2135324.232406572,72,1.0000000000001827,100.00000000001828
16055055036,055036,Voting District 055036,1237978.1055139373,16055055036,16055,Kootenai,055,1237978.105513422,42,0.9999999999995838,99.99999999995838
16055055037,055037,Voting District 055037,78265365.2221899,16055055037,16055,Kootenai,055,78173512.01897974,74,0.9988263875987878,99.88263875987879
16055055038,055038,Voting District 055038,66246410.646199234,16055055038,16055,Kootenai,055,66246410.646199845,50,1.0000000000000093,100.00000000000094
16055055039,055039,Voting District 055039,1217783.977476709,16055055039,16055,Kootenai,055,1217783.9774767398,72,1.0000000000000253,100.00000000000253
16055055040,055040,Voting District 055040,1246938.7578291663,16055055040,16055,Kootenai,055,1246938.7578300298,73,1.0000000000006926,100.00000000006925
16055055041,055041,Voting District 055041,6019109.966997332,16055055041,16055,Kootenai,055,6019109.966996206,78,0.9999999999998129,99.9999999999813
16055055042,055042,Voting District 055042,1129917.9129716626,16055055042,16055,Kootenai,055,1129917.912971566,90,0.9999999999999145,99.99999999999145
16055055043,055043,Voting District 055043,1056983.8637948416,16055055043,16055,Kootenai,055,1056983.8637957212,67,1.0000000000008322,100.00000000008322
16055055044,055044,Voting District 055044,288721618.161924,16055055044,16055,Kootenai,055,288721618.16193104,240,1.0000000000000244,100.00000000000244
16055055045,055045,Voting District 055045,449913804.38462555,16055055045,16009,Benewah,009,132196.76092356635,5,0.00029382686113483425,0.029382686113483426
16055055045,055045,Voting District 055045,449913804.38462555,16055055045,16055,Kootenai,055,439037524.9375127,230,0.9758258596621879,97.58258596621879
16055055045,055045,Voting District 055045,449913804.38462555,16055055045,16079,Shoshone,079,10744082.686186573,32,0.023880313476671175,2.3880313476671176
16055055046,055046,Voting District 055046,273121556.899692,16055055046,16055,Kootenai,055,273018426.6132144,168,0.9996224015136399,99.96224015136399
16055055047,055047,Voting District 055047,138209063.1828889,16055055047,16055,Kootenai,055,138209063.18288803,70,0.9999999999999938,99.99999999999937
16055055048,055048,Voting District 055048,269698256.7234774,16055055048,16009,Benewah,009,66486.75601652423,14,0.0002465227503665081,0.02465227503665081
16055055048,055048,Voting District 055048,269698256.7234774,16055055048,16055,Kootenai,055,269631769.96746504,189,0.9997534772496488,99.97534772496488
16055055049,055049,Voting District 055049,245554188.94492397,16055055049,16009,Benewah,009,108820.1436481796,9,0.0004431614223962075,0.04431614223962075
16055055049,055049,Voting District 055049,245554188.94492397,16055055049,16055,Kootenai,055,245333276.40944535,136,0.9991003511834686,99.91003511834687
16055055050,055050,Voting District 055050,165406276.02777895,16055055050,16009,Benewah,009,2405.5859262078666,2,1.4543498493393705e-05,0.0014543498493393705
16055055050,055050,Voting District 055050,165406276.02777895,16055055050,16055,Kootenai,055,165403870.44185933,91,0.9999854565015465,99.99854565015465
16057057001,057001,Voting District 057001,1771062.5394372905,16057057001,16057,Latah,057,1771062.5394363655,17,0.9999999999994776,99.99999999994776
16057057002,057002,Voting District 057002,28407604.01659297,16057057002,16057,Latah,057,28406737.85959462,24,0.9999695096778369,99.99695096778369
